id,name,cin,city,created_at,postal_code,street,street_number,updated_at,uri
424766,"Obec Ruskovce, okres Sobrance",325741,Ruskovce,2019-07-07T04:00:59.105Z,07242,,52,2019-07-07T04:00:59.105Z,ico://sk/00325741
424767,Obec Ruský Hrabovec,325732,Ruský Hrabovec,2019-07-07T04:00:59.109Z,07264,,,2019-07-07T04:00:59.109Z,ico://sk/00325732
424768,Obec Ružiná,316393,Ružiná,2019-07-07T04:00:59.113Z,98552,,,2019-07-07T04:00:59.113Z,ico://sk/00316393
424769,Obec Rybany,311049,Rybany,2019-07-07T04:00:59.116Z,95636,,,2019-07-07T04:00:59.116Z,ico://sk/00311049
424770,Obec Rybky,309915,,2019-07-07T04:00:59.120Z,90604,,,2019-07-07T04:00:59.120Z,ico://sk/00309915
424771,"Obec Porúbka, okres Žilina",649210,Porúbka,2019-07-07T04:00:59.124Z,01311,,,2019-07-07T04:00:59.124Z,ico://sk/00649210
424772,"Obec Porúbka, okres Bardejov",322512,Porúbka,2019-07-07T04:00:59.128Z,08612,,,2019-07-07T04:00:59.128Z,ico://sk/00322512
424773,"Obec Porúbka, okres Humenné",323420,Porúbka,2019-07-07T04:00:59.132Z,06741,,,2019-07-07T04:00:59.132Z,ico://sk/00323420
424774,"Obec Porúbka, okres Sobrance",325660,Porúbka,2019-07-07T04:00:59.136Z,07261,,,2019-07-07T04:00:59.136Z,ico://sk/00325660
424775,Obec Poša,332691,Poša,2019-07-07T04:00:59.139Z,09421,,,2019-07-07T04:00:59.139Z,ico://sk/00332691
424776,"Obec Potok, okres Ružomberok",315702,Potok,2019-07-07T04:00:59.143Z,03483,,,2019-07-07T04:00:59.143Z,ico://sk/00315702
424777,Obec Praha,633127,Praha,2019-07-07T04:00:59.147Z,98511,,,2019-07-07T04:00:59.147Z,ico://sk/00633127
424778,Obec Prašník,312894,Prašník,2019-07-07T04:00:59.150Z,92211,,,2019-07-07T04:00:59.150Z,ico://sk/00312894
424779,Obec Pravenec,318434,Pravenec,2019-07-07T04:00:59.155Z,97216,,,2019-07-07T04:00:59.155Z,ico://sk/00318434
424780,Obec Predajná,313751,Predajná,2019-07-07T04:00:59.159Z,97663,Námestie Juraja Pejku,,2019-07-07T04:00:59.159Z,ico://sk/00313751
424781,Obec Príbelce,319520,Príbelce,2019-07-07T04:00:59.163Z,99125,,,2019-07-07T04:00:59.163Z,ico://sk/00319520
424782,Obec Pribeník,331856,Pribeník,2019-07-07T04:00:59.167Z,07651,S. Petőfiho,1,2019-07-07T04:00:59.167Z,ico://sk/00331856
424783,Obec Pribeta,306649,Pribeta,2019-07-07T04:00:59.172Z,94655,Hlavná,113,2019-07-07T04:00:59.172Z,ico://sk/00306649
424784,Obec Príbovce,316849,Príbovce,2019-07-07T04:00:59.176Z,03842,,,2019-07-07T04:00:59.176Z,ico://sk/00316849
424785,Obec Janíky,305481,Janíky,2019-07-07T04:00:59.180Z,93039,,43,2019-07-07T04:00:59.180Z,ico://sk/00305481
424786,Obec Klin nad Bodrogom,689718,Klin nad Bodrogom,2019-07-07T04:00:59.184Z,07631,Hlavná,91,2019-07-07T04:00:59.184Z,ico://sk/00689718
424787,Mestská časť Bratislava - Vrakuňa,603295,Bratislava - mestská časť Vrakuňa,2019-07-07T04:00:59.188Z,82107,Šíravská,8764,2019-07-07T04:00:59.188Z,ico://sk/00603295
424788,Obec Brezov,321893,Brezov,2019-07-07T04:00:59.192Z,08701,,21,2019-07-07T04:00:59.192Z,ico://sk/00321893
424789,Obec Kajal,306029,Kajal,2019-07-07T04:00:59.195Z,92592,Hlavná,20,2019-07-07T04:00:59.195Z,ico://sk/00306029
424790,Obec Osrblie,313661,Osrblie,2019-07-07T04:00:59.199Z,97645,Stredná,230,2019-07-07T04:00:59.199Z,ico://sk/00313661
424791,"JUDr. Marko Rus, exekútor",37951416,Revúca,2019-07-07T04:00:59.204Z,,Železničná,19,2019-07-07T04:00:59.204Z,ico://sk/37951416
424792,"JUDr. Eva Rusnáková, exekútor",42332915,Levice,2019-07-07T04:00:59.208Z,,Nám. E. Šoltésovej,,2019-07-07T04:00:59.208Z,ico://sk/42332915
424793,"JUDr. Pavol Holík, exekútor",42133530,Bratislava,2019-07-07T04:00:59.212Z,,Záhradnícka,,2019-07-07T04:00:59.212Z,ico://sk/42133530
424794,"JUDr. Rastislav Horský, exekútor",36086037,Bratislava,2019-07-07T04:00:59.217Z,,Priemyselná č.,,2019-07-07T04:00:59.217Z,ico://sk/36086037
424795,"JUDr. Barbora Hovanová, exekútor",35561416,Spišská Nová Ves,2019-07-07T04:00:59.221Z,,Ing. O. Kožucha,,2019-07-07T04:00:59.221Z,ico://sk/35561416
424796,"JUDr. Ing. Štefan Hrebík, exekútor",31148531,Malacky,2019-07-07T04:00:59.225Z,,Duklianskych hrdinov,6,2019-07-07T04:00:59.225Z,ico://sk/31148531
424797,"PhDr. Mgr. Jozef Ružarovský, exekútor",42286301,Trnava,2019-07-07T04:00:59.229Z,91701,Kollárova,34,2019-07-07T04:00:59.229Z,ico://sk/42286301
424798,"JUDr. Blanka Ružeková, exekútor",36091677,Senica,2019-07-07T04:00:59.233Z,,Fajnorova,13,2019-07-07T04:00:59.233Z,ico://sk/36091677
424799,"JUDr. Róbert Rychtarčík, exekútor",35515741,Poprad,2019-07-07T04:00:59.237Z,,1.mája,25,2019-07-07T04:00:59.237Z,ico://sk/35515741
424800,"JUDr. Juraj Sabol, exekútor",35553359,Košice,2019-07-07T04:00:59.240Z,,Svätoplukova,,2019-07-07T04:00:59.240Z,ico://sk/35553359
424801,"JUDr. Libor Samec, exekútor",36078531,Bratislava2,2019-07-07T04:00:59.244Z,,Košická,,2019-07-07T04:00:59.244Z,ico://sk/36078531
424802,"Mgr. Róbert Segľa, exekútor",37794680,Prešov,2019-07-07T04:00:59.247Z,,Baštová,,2019-07-07T04:00:59.247Z,ico://sk/37794680
424803,"Mgr. Andrej Semela, exekútor",31810098,Senec,2019-07-07T04:00:59.251Z,,Lichnerova,,2019-07-07T04:00:59.251Z,ico://sk/31810098
424804,"JUDr. Katarína Malčeková, exekútor",42271789,Bratislava,2019-07-07T04:00:59.255Z,,Šafárikovo nám.,,2019-07-07T04:00:59.255Z,ico://sk/42271789
424805,"JUDr. Ing. Pavol Malík, exekútor",36137685,Žilina,2019-07-07T04:00:59.258Z,,1.mája,,2019-07-07T04:00:59.258Z,ico://sk/36137685
424806,Mgr. Tomáš Mamrák (OVM),42207690,Nitra,2019-07-07T04:00:59.262Z,,Cabajská,,2019-07-07T04:00:59.262Z,ico://sk/42207690_10001
424807,"Mgr. Štefan Marček, exekútor",32625367,Lučenec,2019-07-07T04:00:59.266Z,,Jiráskova,,2019-07-07T04:00:59.266Z,ico://sk/32625367
424808,JUDr. Vojtech Markovič PhD. (OVM),42211077,Komárno,2019-07-07T04:00:59.269Z,,Župná,,2019-07-07T04:00:59.269Z,ico://sk/42211077
424809,"JUDr. Andrej Martišík, exekútor",42278996,Púchov,2019-07-07T04:00:59.273Z,,Samoty,,2019-07-07T04:00:59.273Z,ico://sk/42278996
424810,"JUDr. Jozef Martišík ml., exekútor",37914201,Púchov,2019-07-07T04:00:59.277Z,02001,Samoty,,2019-07-07T04:00:59.277Z,ico://sk/37914201
424811,"JUDr. Martin Bujna, exekútor",42142938,Prievidza,2019-07-07T04:00:59.280Z,,Matice slovenskej,,2019-07-07T04:00:59.280Z,ico://sk/42142938
424812,"JUDr. Lýdia Bujňáková, exekútor",35551101,Košice,2019-07-07T04:00:59.284Z,,Pražská,,2019-07-07T04:00:59.284Z,ico://sk/35551101
424813,"JUDr. Michal Bulko, exekútor",37790412,Poprad,2019-07-07T04:00:59.288Z,,Nám. sv. Egídia,,2019-07-07T04:00:59.288Z,ico://sk/37790412
424814,"JUDr. Michal Burda, exekútor",36163554,Humenné,2019-07-07T04:00:59.291Z,,Štefánikova,,2019-07-07T04:00:59.291Z,ico://sk/36163554
424815,"JUDr. Ing. Jozef Buri, LLM, MBA, exekútor",42048192,Levice,2019-07-07T04:00:59.295Z,,Ku Bratke,,2019-07-07T04:00:59.295Z,ico://sk/42048192
424816,"JUDr. Anton Bury PhD., exekútor",31772013,Bratislava,2019-07-07T04:00:59.299Z,,Jelenia,,2019-07-07T04:00:59.299Z,ico://sk/31772013
424817,Stredná odborná škola - Szakközépiskola Hurbanovo,159026,Hurbanovo,2019-07-07T04:00:59.303Z,94701,1. mája,1,2019-07-07T04:00:59.303Z,ico://sk/00159026
424818,Stredná odborná škola - Szakközépiskola Tornaľa,894818,Tornaľa,2019-07-07T04:00:59.307Z,98201,Šafárikova,56,2019-07-07T04:00:59.307Z,ico://sk/00894818
425561,Obec Horné Saliby,305952,Horné Saliby,2019-07-07T04:01:02.782Z,92503,Hlavná,297,2019-07-07T04:01:02.782Z,ico://sk/00305952
424819,Mesto Čierna nad Tisou,331465,Čierna nad Tisou,2019-07-07T04:00:59.311Z,07643,Námestie pionierov,1,2019-07-07T04:00:59.311Z,ico://sk/00331465
424820,Mesto Čierna nad Tisou,331465,Čierna nad Tisou,2019-07-07T04:00:59.316Z,07643,Námestie pionierov,1,2019-07-07T04:00:59.316Z,ico://sk/00331465_10001
424821,Mesto Medzilaborce,323233,Medzilaborce,2019-07-07T04:00:59.319Z,06801,Mierová,4,2019-07-07T04:00:59.319Z,ico://sk/00323233
424822,Mestská polícia Bratislava,603481,,2019-07-07T04:00:59.323Z,81105,Gunduličova,10,2019-07-07T04:00:59.323Z,ico://sk/00603481_10001
424823,Múzeum vo Svätom Antone,35985135,Svätý Anton,2019-07-07T04:00:59.327Z,96972,,,2019-07-07T04:00:59.327Z,ico://sk/35985135
424824,Obec Banská Belá,320498,Banská Belá,2019-07-07T04:00:59.330Z,96615,,,2019-07-07T04:00:59.330Z,ico://sk/00320498
424825,Obec Bátka,318604,Bátka,2019-07-07T04:00:59.334Z,98021,,,2019-07-07T04:00:59.334Z,ico://sk/00318604
424826,Obec Bátka - matričný úrad,318604,Bátka,2019-07-07T04:00:59.337Z,98021,,,2019-07-07T04:00:59.337Z,ico://sk/00318604_10001
424827,Obec Rykynčice,320196,Rykynčice,2019-07-07T04:00:59.341Z,96255,,,2019-07-07T04:00:59.341Z,ico://sk/00320196
424828,Obec Salka,309249,Salka,2019-07-07T04:00:59.345Z,94361,,,2019-07-07T04:00:59.345Z,ico://sk/00309249
424829,Obec Sap,305693,Sap,2019-07-07T04:00:59.349Z,93006,,,2019-07-07T04:00:59.349Z,ico://sk/00305693
424830,Obec Sebedín-Bečov,313793,Sebedín-Bečov,2019-07-07T04:00:59.352Z,97401,Sebedín,,2019-07-07T04:00:59.352Z,ico://sk/00313793
424831,Obec Sebechleby,320226,Sebechleby,2019-07-07T04:00:59.355Z,96266,,,2019-07-07T04:00:59.355Z,ico://sk/00320226
424832,Obec Veľké Dvorany,311243,Veľké Dvorany,2019-07-07T04:00:59.359Z,95601,Veľké Dvorany,,2019-07-07T04:00:59.359Z,ico://sk/00311243
424833,Obec Veľké Chyndice,613983,Veľké Chyndice,2019-07-07T04:00:59.363Z,95154,,,2019-07-07T04:00:59.363Z,ico://sk/00613983
424834,Obec Veľké Leváre,310115,Veľké Leváre,2019-07-07T04:00:59.367Z,90873,Štefánikova,,2019-07-07T04:00:59.367Z,ico://sk/00310115
424835,Obec Veľké Ludince,307637,Veľké Ludince,2019-07-07T04:00:59.370Z,93565,,,2019-07-07T04:00:59.370Z,ico://sk/00307637
424836,Obec Veľké Orvište,654078,Veľké Orvište,2019-07-07T04:00:59.374Z,92201,,,2019-07-07T04:00:59.374Z,ico://sk/00654078
424837,Obec Veľké Pole,321079,Veľké Pole,2019-07-07T04:00:59.378Z,96674,,,2019-07-07T04:00:59.378Z,ico://sk/00321079
424838,Obec Veľké Raškovce,332054,Veľké Raškovce,2019-07-07T04:00:59.382Z,07675,,,2019-07-07T04:00:59.382Z,ico://sk/00332054
424839,Obec Veľké Rovné,321737,Veľké Rovné,2019-07-07T04:00:59.385Z,01362,,,2019-07-07T04:00:59.385Z,ico://sk/00321737
424840,Obec Pribylina,315711,Pribylina,2019-07-07T04:00:59.390Z,03242,Obecná,13,2019-07-07T04:00:59.390Z,ico://sk/00315711
424841,Obec Prietržka,309877,Prietržka,2019-07-07T04:00:59.394Z,90849,,,2019-07-07T04:00:59.394Z,ico://sk/00309877
424842,Obec Prituľany,332704,Prituľany,2019-07-07T04:00:59.398Z,09408,,,2019-07-07T04:00:59.398Z,ico://sk/00332704
424843,Obec Proč,690601,Proč,2019-07-07T04:00:59.402Z,08214,,,2019-07-07T04:00:59.402Z,ico://sk/00690601
424844,Obec Prochot,320960,Prochot,2019-07-07T04:00:59.406Z,96604,,,2019-07-07T04:00:59.406Z,ico://sk/00320960
424845,Obec Pruské,317721,Pruské,2019-07-07T04:00:59.409Z,01852,Pod kostolom,,2019-07-07T04:00:59.409Z,ico://sk/00317721
424846,Obec Pružina,317730,Pružina,2019-07-07T04:00:59.413Z,01822,,,2019-07-07T04:00:59.413Z,ico://sk/00317730
424847,Obec Pucov,314820,Pucov,2019-07-07T04:00:59.416Z,02601,,,2019-07-07T04:00:59.416Z,ico://sk/00314820
424848,Obec Pukanec,307416,Pukanec,2019-07-07T04:00:59.420Z,93505,Námestie mieru,11,2019-07-07T04:00:59.420Z,ico://sk/00307416
424849,"Stredná odborná škola pedagogická, Ul. F. Engelsa 3, Levice",162795,,2019-07-07T04:00:59.424Z,93429,F. Engelsa,3,2019-07-07T04:00:59.424Z,ico://sk/00162795
424850,Pedagogická a sociálna akadémia- Pedagógiai és Szociális Akadémia Lučenec,162809,Lučenec,2019-07-07T04:00:59.428Z,98418,Komenského,12,2019-07-07T04:00:59.428Z,ico://sk/00162809
424851,Pedagogická a sociálna akadémia Turčianske Teplice,162817,Turčianske Teplice,2019-07-07T04:00:59.432Z,03901,SNP,116,2019-07-07T04:00:59.432Z,ico://sk/00162817
424852,Mesto Púchov,317748,Púchov,2019-07-07T04:00:59.437Z,02018,Štefánikova,821,2019-07-07T04:00:59.437Z,ico://sk/00317748
424853,Obec Bzenica,320552,Bzenica,2019-07-07T04:00:59.440Z,96601,,74,2019-07-07T04:00:59.440Z,ico://sk/00320552
424854,Bzenex p.o.,42195586,Bzenica,2019-07-07T04:00:59.444Z,96601,,74,2019-07-07T04:00:59.444Z,ico://sk/42195586
424855,Obec Kechnec,690261,Kechnec,2019-07-07T04:00:59.448Z,04458,,19,2019-07-07T04:00:59.448Z,ico://sk/00690261
424856,"Obec Konská, okres Žilina",648876,Konská,2019-07-07T04:00:59.451Z,01313,,410,2019-07-07T04:00:59.451Z,ico://sk/00648876
424857,Obec Velčice,308544,Velčice,2019-07-07T04:00:59.455Z,95171,,73,2019-07-07T04:00:59.455Z,ico://sk/00308544
424858,Obec Bellova Ves,800180,Bellova Ves,2019-07-07T04:00:59.458Z,93052,,,2019-07-07T04:00:59.458Z,ico://sk/00800180
424859,Obec Matysová,330051,Matysová,2019-07-07T04:00:59.462Z,06546,,27,2019-07-07T04:00:59.462Z,ico://sk/00330051
424860,Obec Virt,612138,Virt,2019-07-07T04:00:59.466Z,94638,Hlavná,47,2019-07-07T04:00:59.466Z,ico://sk/00612138
424861,Obec Veľké Držkovce,310417,Veľké Držkovce,2019-07-07T04:00:59.469Z,95654,Dolné Držkovce,212,2019-07-07T04:00:59.469Z,ico://sk/00310417
424862,Obec Ďurková,329843,Ďurková,2019-07-07T04:00:59.473Z,06541,,18,2019-07-07T04:00:59.473Z,ico://sk/00329843
424863,Obec Pusté Pole,330141,Pusté Pole,2019-07-07T04:00:59.477Z,06541,,66,2019-07-07T04:00:59.477Z,ico://sk/00330141
424864,"JUDr. Ľuboš Sidorják, exekútor",31311580,Košice,2019-07-07T04:00:59.481Z,,Murgašova,,2019-07-07T04:00:59.481Z,ico://sk/31311580
424865,"JUDr. Ján Siget, advokát",40276449,Žilina,2019-07-07T04:00:59.485Z,,Bottova,,2019-07-07T04:00:59.485Z,ico://sk/40276449_19998
424866,"Mgr. Jana Virličová, exekútor",42256372,Bratislava - mestská časť Nové Mesto,2019-07-07T04:00:59.488Z,83104,Vajnorská,100/A,2019-07-07T04:00:59.488Z,ico://sk/42256372
424867,"JUDr. Mgr. Stanislav Sklenář, exekútor",34028641,Piešťany,2019-07-07T04:00:59.492Z,,Vrbovská,,2019-07-07T04:00:59.492Z,ico://sk/34028641
424868,"Mgr. Dáša Skýpalová, exekútor",31783481,Bratislava,2019-07-07T04:00:59.496Z,,Plynárenská,,2019-07-07T04:00:59.496Z,ico://sk/31783481
424869,"JUDr. Zoltán Sloboda, exekútor",36074403,Dunajská Streda,2019-07-07T04:00:59.500Z,,Nám. A. Vámbéryho,,2019-07-07T04:00:59.500Z,ico://sk/36074403
424870,"JUDr. Martin Hucík, exekútor",41506839,Liesek,2019-07-07T04:00:59.504Z,027 12,Ľ. Jankuľáka,,2019-07-07T04:00:59.504Z,ico://sk/41506839
424871,"JUDr. Lucia Hulina Gasper, exekútor",42310491,Rimavská Sobota,2019-07-07T04:00:59.508Z,,Kálmana Mikszatha,,2019-07-07T04:00:59.508Z,ico://sk/42310491
424872,"JUDr. Stanislava Hulmanová Janušová, exekútor",42222656,Žilina,2019-07-07T04:00:59.511Z,,Ul.Dolné Rudiny,3,2019-07-07T04:00:59.511Z,ico://sk/42222656
424873,"JUDr. Ing. Bohumil Husťák, exekútor",17072735,Košice,2019-07-07T04:00:59.515Z,,Žriedlova,,2019-07-07T04:00:59.515Z,ico://sk/17072735
424874,"JUDr. Hugo Hýbal, exekútor",30801524,Bratislava,2019-07-07T04:00:59.519Z,,Jašíkova,,2019-07-07T04:00:59.519Z,ico://sk/30801524
424875,"JUDr. Hana Cibulková, exekútor",42133556,Bratislava,2019-07-07T04:00:59.523Z,,Opletalova,,2019-07-07T04:00:59.523Z,ico://sk/42133556
424876,"JUDr. Alexandra Cicuttová, exekútor",42295734,Piešťany,2019-07-07T04:00:59.527Z,,A. Kmeťa,,2019-07-07T04:00:59.527Z,ico://sk/42295734
424877,"JUDr. Andrea Cimermanová, exekútor",37816993,Zvolen,2019-07-07T04:00:59.531Z,,Francisciho,6,2019-07-07T04:00:59.531Z,ico://sk/37816993
424878,"Mgr. Vladimír Cipár, exekútor",36060577,Bratislava,2019-07-07T04:00:59.534Z,,Vazovova,,2019-07-07T04:00:59.534Z,ico://sk/36060577
424879,"JUDr. Dušan Cirbes, exekútor",30435382,Rimavská Sobota,2019-07-07T04:00:59.538Z,,Svätoplukova,,2019-07-07T04:00:59.538Z,ico://sk/30435382
424880,"JUDr. Peter Cirbes, exekútor",31949266,Košice,2019-07-07T04:00:59.542Z,,Ďumbierska,,2019-07-07T04:00:59.542Z,ico://sk/31949266
424881,"JUDr. Pavol Crkoň, exekútor",11935391,Trenčín,2019-07-07T04:00:59.545Z,91101,Jesenského,,2019-07-07T04:00:59.545Z,ico://sk/11935391
424882,"JUDr. Jozef Martišík, exekútor",35662956,Púchov,2019-07-07T04:00:59.549Z,,Samoty,,2019-07-07T04:00:59.549Z,ico://sk/35662956
424883,"JUDr.Ing.Anna Martišíková, exekútor",31142940,Púchov,2019-07-07T04:00:59.552Z,02001,Samoty,,2019-07-07T04:00:59.552Z,ico://sk/31142940
424884,"JUDr. Jozef Matejov, exekútor",34056343,Partizánske,2019-07-07T04:00:59.556Z,,Štúrova,2,2019-07-07T04:00:59.556Z,ico://sk/34056343
424885,"JUDr. Peter Matejovie, exekútor",37800001,Liptovský Mikuláš,2019-07-07T04:00:59.559Z,,Moyzesova,15,2019-07-07T04:00:59.559Z,ico://sk/37800001
424886,"JUDr. René Matuška, exekútor",36122050,Prievidza,2019-07-07T04:00:59.563Z,,Mariánska,,2019-07-07T04:00:59.563Z,ico://sk/36122050
424887,"JUDr. Michal Mazúr, exekútor",31308848,Košice,2019-07-07T04:00:59.567Z,,Štúrova,,2019-07-07T04:00:59.567Z,ico://sk/31308848
424888,Stredná priemyselná škola elektrotechnická Piešťany,161454,Piešťany,2019-07-07T04:00:59.571Z,92169,Námestie SNP,,2019-07-07T04:00:59.571Z,ico://sk/00161454
424889,Špeciálna základná škola Spišský Štiavnik,17070333,Spišský Štiavnik,2019-07-07T04:00:59.575Z,05914,Slnečná,,2019-07-07T04:00:59.575Z,ico://sk/17070333
424890,"Športové gymnázium Jozefa Herdu, J. Bottu 31, Trnava",352519,Trnava,2019-07-07T04:00:59.580Z,91787,J. Bottu,,2019-07-07T04:00:59.580Z,ico://sk/00352519
424891,Tribečské múzeum v Topoľčanoch,36102601,Topoľčany,2019-07-07T04:00:59.584Z,95501,Krušovská,,2019-07-07T04:00:59.584Z,ico://sk/36102601
424892,Obec Beckov,311413,Beckov,2019-07-07T04:00:59.588Z,91638,,,2019-07-07T04:00:59.588Z,ico://sk/00311413
424893,Obec Beckov - matričný úrad,311413,Beckov,2019-07-07T04:00:59.592Z,91638,,,2019-07-07T04:00:59.592Z,ico://sk/00311413_10001
424894,Obec Bíňovce,312258,Bíňovce,2019-07-07T04:00:59.595Z,91907,,,2019-07-07T04:00:59.595Z,ico://sk/00312258
424895,Obec Bíňovce - matričný úrad,312258,Bíňovce,2019-07-07T04:00:59.600Z,91907,,,2019-07-07T04:00:59.600Z,ico://sk/00312258_10001
424896,Obec Borša,331341,Borša,2019-07-07T04:00:59.604Z,07632,Ružová,2,2019-07-07T04:00:59.604Z,ico://sk/00331341
424897,Obec Borša - matričný úrad,331341,Borša,2019-07-07T04:00:59.608Z,07632,Ružová,2,2019-07-07T04:00:59.608Z,ico://sk/00331341_10001
424898,Obec Bošáca,311430,Bošáca,2019-07-07T04:00:59.611Z,91307,Bošáca,,2019-07-07T04:00:59.611Z,ico://sk/00311430
424899,Obec Bretejovce,326852,Bretejovce,2019-07-07T04:00:59.615Z,08203,,,2019-07-07T04:00:59.615Z,ico://sk/00326852
424900,Obec Veľké Slemence,332062,Veľké Slemence,2019-07-07T04:00:59.619Z,07677,,,2019-07-07T04:00:59.619Z,ico://sk/00332062
424901,Obec Veľké Teriakovce,319180,Veľké Teriakovce,2019-07-07T04:00:59.622Z,98051,,,2019-07-07T04:00:59.622Z,ico://sk/00319180
424902,Obec Veľké Zálužie,308595,Veľké Zálužie,2019-07-07T04:00:59.626Z,95135,Obecná,,2019-07-07T04:00:59.626Z,ico://sk/00308595
424903,Spojená škola Komárňanská Nové Zámky,12432,Nové Zámky,2019-07-07T04:00:59.629Z,94075,Komárňanská,5053,2019-07-07T04:00:59.629Z,ico://sk/00012432
424904,Spojená škola Komárno,34041915,Komárno,2019-07-07T04:00:59.633Z,94501,Hradná,7,2019-07-07T04:00:59.633Z,ico://sk/34041915
424905,"Spojená škola, Alejová, Košice",619671,-,2019-07-07T04:00:59.638Z,04011,Alejová,6,2019-07-07T04:00:59.638Z,ico://sk/00619671
424906,Spojená škola Kremnička Banská Bystrica,42195446,Banská Bystrica,2019-07-07T04:00:59.642Z,97405,Kremnička,,2019-07-07T04:00:59.642Z,ico://sk/42195446
424907,Spojená škola Kysucké Nové Mesto,161501,Kysucké Nové Mesto,2019-07-07T04:00:59.646Z,02401,Nábrežná,,2019-07-07T04:00:59.646Z,ico://sk/00161501
424908,Spojená škola Lipany,42089832,Lipany,2019-07-07T04:00:59.650Z,08271,Tehelná,23,2019-07-07T04:00:59.650Z,ico://sk/42089832
424909,Spojená škola Malé Tatry Ružomberok,37982541,Ružomberok,2019-07-07T04:00:59.654Z,03401,Malé Tatry,,2019-07-07T04:00:59.654Z,ico://sk/37982541
424910,Spojená škola Martin,17050499,Martin,2019-07-07T04:00:59.660Z,03601,Červenej Armády,,2019-07-07T04:00:59.660Z,ico://sk/17050499
424911,Spojená škola Modrý Kameň,37956248,Modrý Kameň,2019-07-07T04:00:59.665Z,99280,Jarmočná,,2019-07-07T04:00:59.665Z,ico://sk/37956248
424912,Penzión POHODA n.o.,37924192,Bernolákovo,2019-07-07T04:00:59.669Z,90027,Hlavná,112,2019-07-07T04:00:59.669Z,ico://sk/37924192
424913,Piaristická spojená škola sv. Jozefa Kalazanského Nitra,31824986,Nitra,2019-07-07T04:00:59.673Z,94901,Piaristická,6,2019-07-07T04:00:59.673Z,ico://sk/31824986
424914,Obec Pusté Úľany,306134,Pusté Úľany,2019-07-07T04:00:59.677Z,92528,Hlavná,91,2019-07-07T04:00:59.677Z,ico://sk/00306134
424915,Obec Rabča,314838,Rabča,2019-07-07T04:00:59.681Z,02944,Rabčická,,2019-07-07T04:00:59.681Z,ico://sk/00314838
424916,Obec Radatice,327662,Radatice,2019-07-07T04:00:59.686Z,08242,Radatice,,2019-07-07T04:00:59.686Z,ico://sk/00327662
424917,Obec Radava,309214,Radava,2019-07-07T04:00:59.691Z,94147,,,2019-07-07T04:00:59.691Z,ico://sk/00309214
424918,Obec Radimov,309893,Radimov,2019-07-07T04:00:59.695Z,90847,,,2019-07-07T04:00:59.695Z,ico://sk/00309893
424919,Obec Radobica,318451,Radobica,2019-07-07T04:00:59.699Z,97248,,,2019-07-07T04:00:59.699Z,ico://sk/00318451
424920,"Obec Radošovce, okres Skalica",309907,Radošovce,2019-07-07T04:00:59.704Z,90863,,188,2019-07-07T04:00:59.704Z,ico://sk/00309907
424921,"Obec Radošovce, okres Trnava",682233,Radošovce,2019-07-07T04:00:59.708Z,91930,,70,2019-07-07T04:00:59.708Z,ico://sk/00682233
424922,Obec Radôstka,314226,Radôstka,2019-07-07T04:00:59.712Z,02304,,,2019-07-07T04:00:59.712Z,ico://sk/00314226
424923,Obec Rajecká Lesná,321583,Rajecká Lesná,2019-07-07T04:00:59.716Z,01315,,,2019-07-07T04:00:59.716Z,ico://sk/00321583
424924,"Obec Rákoš, okres Košice-okolie",691275,Rákoš,2019-07-07T04:00:59.720Z,04416,,,2019-07-07T04:00:59.720Z,ico://sk/00691275
424925,"JUDr. Stacho Chladný, exekútor",42009766,Zvolen,2019-07-07T04:00:59.725Z,,Stráž,223,2019-07-07T04:00:59.725Z,ico://sk/42009766
424926,"JUDr. Boris Sobolovský, exekútor",30791383,Bratislava2,2019-07-07T04:00:59.729Z,,Koceľova,,2019-07-07T04:00:59.729Z,ico://sk/30791383
424927,"JUDr. Ján Sokol, exekútor",31275010,Košice,2019-07-07T04:00:59.733Z,,Jantárova,,2019-07-07T04:00:59.733Z,ico://sk/31275010
424928,"Mgr. Milan Somík, exekútor",35662794,Martin,2019-07-07T04:00:59.736Z,03601,Československej armády,1,2019-07-07T04:00:59.736Z,ico://sk/35662794
424929,"JUDr. Dušan Sopko, exekútor",35515821,Poprad,2019-07-07T04:00:59.740Z,,Hraničná,,2019-07-07T04:00:59.740Z,ico://sk/35515821
424930,"Mgr. Dušan Sopko, exekútor",42229081,Svit,2019-07-07T04:00:59.743Z,,Okružná,,2019-07-07T04:00:59.743Z,ico://sk/42229081
424931,"JUDr. Peter Stano, exekútor",37844512,Trnava,2019-07-07T04:00:59.747Z,,Michalská,,2019-07-07T04:00:59.747Z,ico://sk/37844512
424932,"JUDr. Adriana Steinerová, exekútor",34056319,Trenčín,2019-07-07T04:00:59.751Z,,Jilemnického,,2019-07-07T04:00:59.751Z,ico://sk/34056319
424933,"JUDr. Jozef Ingr, exekútor",42354960,Bratislava - mestská časť Petržalka,2019-07-07T04:00:59.754Z,85101,Wolkrova,4,2019-07-07T04:00:59.754Z,ico://sk/42354960
424934,"JUDr. Jozef Ivančík, exekútor",30997488,NovéZámky,2019-07-07T04:00:59.758Z,,Výpalisko,,2019-07-07T04:00:59.758Z,ico://sk/30997488
424935,"JUDr. Judita Jakobejová, exekútor",30686733,Rožňava,2019-07-07T04:00:59.761Z,,Námestie baníkov,,2019-07-07T04:00:59.761Z,ico://sk/30686733
